E(MeV)	EventID	ParticleName	CreatorProcessName	Time(ns)
	0.31786	82	-1	EventGenerator/
9.8509	83	e-	EventGenerator	0.065166
	0.30829	83	-1	EventGenerator/
9.7879	84	e-	EventGenerator	0.065145
	0.27553	84	-1	EventGenerator/
9.8525	85	e-	EventGenerator	0.065152
	0.31052	85	-1	EventGenerator/
9.8742	86	e-	EventGenerator	0.065209
	0.30922	86	-1	EventGenerator/
9.7781	87	e-	EventGenerator	0.065147
	0.36532	87	-1	EventGenerator/
9.8011	88	e-	EventGenerator	0.06579
	0.34486	88	-1	EventGenerator/
9.859	89	e-	EventGenerator	0.06521
	0.36441	89	-1	EventGenerator/
9.8528	90	e-	EventGenerator	0.065198
	0.30714	90	-1	EventGenerator/
9.8512	91	e-	EventGenerator	0.065215
9.8512	91	gamma	eBrem	-1e+06
	0.31403	91	-1	EventGenerator/eBrem/
9.7607	92	e-	EventGenerator	0.065132
	0.35898	92	-1	EventGenerator/
9.7737	93	e-	EventGenerator	0.065259
	0.28348	93	-1	EventGenerator/
9.8685	94	e-	EventGenerator	0.065327
	0.37377	94	-1	EventGenerator/
9.5588	95	e-	EventGenerator	0.065457
	0.30252	95	-1	EventGenerator/
9.7244	96	e-	EventGenerator	0.065228
	0.28106	96	-1	EventGenerator/
9.8308	97	e-	EventGenerator	0.065136
	0.36374	97	-1	EventGenerator/
9.8394	98	e-	EventGenerator	0.06517
9.8394	98	gamma	eBrem	-1e+06
9.8394	98	e-	phot	-1e+06
	0.28265	98	-1	EventGenerator/eBrem/phot/
9.8732	99	e-	EventGenerator	0.065156
9.8732	99	e-	eIoni	-1e+06
	0.30334	99	-1	EventGenerator/eIoni/
9.6975	100	e-	EventGenerator	0.065147
	0.59476	100	-1	EventGenerator/
9.8309	101	e-	EventGenerator	0.06534
	0.28401	101	-1	EventGenerator/
9.8571	102	e-	EventGenerator	0.065192
	0.39887	102	-1	EventGenerator/
9.8705	103	e-	EventGenerator	0.065139
	0.30741	103	-1	EventGenerator/
9.8077	104	e-	EventGenerator	0.065214
	0.27049	104	-1	EventGenerator/
9.8539	105	e-	EventGenerator	0.065138
