E(MeV)	EventID	ParticleName	CreatorProcessName	Time(ns)
8.58	117	e-	EventGenerator	0.067948
	0.34401	117	-1	EventGenerator/
8.8896	118	e-	EventGenerator	0.065726
	0.43133	118	-1	EventGenerator/
8.7138	119	e-	EventGenerator	0.068156
0.22917	119	gamma	eBrem	0.065306
	0.32378	119	-1	EventGenerator/eBrem/
0.13989	121	gamma	eBrem	0.065209
0.13989	121	e-	compt	-1e+06
	0.049358	121	-1	eBrem/compt/
1.9161	122	gamma	eBrem	0.065737
8.9535	123	e-	EventGenerator	0.069287
	0.20392	123	-1	EventGenerator/
8.7894	124	e-	EventGenerator	0.067191
	0.4522	124	-1	EventGenerator/
8.5643	126	e-	EventGenerator	0.065436
0.31887	126	gamma	eBrem	0.066257
	0.47251	126	-1	EventGenerator/eBrem/
8.9405	128	e-	EventGenerator	0.065447
	0.32566	128	-1	EventGenerator/
8.8326	130	e-	EventGenerator	0.065279
	0.28794	130	-1	EventGenerator/
8.8664	131	e-	EventGenerator	0.065703
8.8664	131	gamma	eBrem	-1e+06
	0.37755	131	-1	EventGenerator/eBrem/
7.1558	132	e-	EventGenerator	0.065903
0.5473	132	gamma	eBrem	0.065114
1.268	132	gamma	eBrem	0.065261
	0.40718	132	-1	EventGenerator/eBrem/eBrem/
8.6593	133	e-	EventGenerator	0.068402
	0.43901	133	-1	EventGenerator/
8.6485	134	e-	EventGenerator	0.066246
0.33976	134	gamma	eBrem	0.065994
	0.29761	134	-1	EventGenerator/eBrem/
7.5316	135	e-	EventGenerator	0.065734
	0.33253	135	-1	EventGenerator/
8.7372	136	e-	EventGenerator	0.06959
	0.17082	136	-1	EventGenerator/
8.8721	138	e-	EventGenerator	0.067584
	0.49853	138	-1	EventGenerator/
8.5424	141	e-	EventGenerator	0.066549
	0.41034	141	-1	EventGenerator/
8.8267	142	e-	EventGenerator	0.065719
	0.34551	142	-1	EventGenerator/
8.2593	143	e-	EventGenerator	0.065749
0.25538	143	gamma	eBrem	0.065657
	0.29954	143	-1	EventGenerator/eBrem/
8.7422	144	e-	EventGenerator	0.065224
	0.39076	144	-1	EventGenerator/
0.13874	145	gamma	eBrem	0.065156
8.9575	146	e-	EventGenerator	0.066471
	0.63477	146	-1	EventGenerator/
8.7755	149	e-	EventGenerator	0.068417
8.7755	149	gamma	eBrem	-1e+06
8.7755	149	e-	compt	-1e+06
	0.53556	149	-1	EventGenerator/eBrem/compt/
8.4106	150	e-	EventGenerator	0.067354
0.31917	150	gamma	eBrem	0.067027
	0.40964	150	-1	EventGenerator/eBrem/
8.7517	151	e-	EventGenerator	0.065362
0.074503	151	gamma	eBrem	0.065521
	0.40068	151	-1	EventGenerator/eBrem/
8.9407	156	e-	EventGenerator	0.065246
	0.34627	156	-1	EventGenerator/
7.2923	157	e-	EventGenerator	0.06598
	0.37651	157	-1	EventGenerator/
8.7996	158	e-	EventGenerator	0.068133
	0.37283	158	-1	EventGenerator/
8.6442	159	e-	EventGenerator	0.06521
8.6442	159	gamma	eBrem	-1e+06
8.6442	159	e-	phot	-1e+06
	0.3303	159	-1	EventGenerator/eBrem/phot/
3.5631	160	e-	EventGenerator	0.068727
0.099224	160	gamma	eBrem	0.06526
5.1834	160	gamma	eBrem	0.065597
0.067044	160	gamma	eBrem	0.065646
	0.16696	160	-1	EventGenerator/eBrem/eBrem/eBrem/
8.8661	161	e-	EventGenerator	0.067377
	0.30402	161	-1	EventGenerator/
0.79308	162	gamma	eBrem	0.067657
8.4417	163	e-	EventGenerator	0.065177
	0.29387	163	-1	EventGenerator/
6.927	164	e-	EventGenerator	0.066708
0.23512	164	gamma	eBrem	0.066161
1.5559	164	gamma	eBrem	0.066563
	0.29884	164	-1	EventGenerator/eBrem/eBrem/
8.8388	166	e-	EventGenerator	0.065412
	0.3002	166	-1	EventGenerator/
0.10094	167	gamma	eBrem	0.065366
7.5881	168	e-	EventGenerator	0.067832
	0.40806	168	-1	EventGenerator/
0.7687	169	gamma	eBrem	0.065327
1.4245	169	gamma	eBrem	0.066526
1.0768	170	gamma	eBrem	0.066432
8.0448	171	e-	EventGenerator	0.065795
	0.34159	171	-1	EventGenerator/
8.6013	173	e-	EventGenerator	0.068192
	0.05153	173	-1	EventGenerator/
9.0331	175	e-	EventGenerator	0.066335
	0.33067	175	-1	EventGenerator/
8.6281	177	e-	EventGenerator	0.065649
	0.32053	177	-1	EventGenerator/
7.2614	178	e-	EventGenerator	0.066526
1.2983	178	gamma	eBrem	0.065414
1.2983	178	e-	eIoni	-1e+06
	0.41323	178	-1	EventGenerator/eBrem/eIoni/
8.8595	179	e-	EventGenerator	0.068975
	0.36271	179	-1	EventGenerator/
1.5332	180	gamma	eBrem	0.066146
3.3084	181	e-	EventGenerator	0.066997
2.5136	181	gamma	eBrem	0.065162
3.1062	181	gamma	eBrem	0.066474
	0.3714	181	-1	EventGenerator/eBrem/eBrem/
8.9236	182	e-	EventGenerator	0.067521
8.9236	182	gamma	eBrem	-1e+06
8.9236	182	e-	phot	-1e+06
	0.41009	182	-1	EventGenerator/eBrem/phot/
8.922	183	e-	EventGenerator	0.067018
	0.42815	183	-1	EventGenerator/
6.3944	185	gamma	eBrem	0.065472
8.7353	186	e-	EventGenerator	0.065589
	0.32478	186	-1	EventGenerator/
8.5849	187	e-	EventGenerator	0.0654
	0.41503	187	-1	EventGenerator/
8.6994	189	e-	EventGenerator	0.067617
	0.50513	189	-1	EventGenerator/
6.2271	190	e-	EventGenerator	0.066756
2.5072	190	gamma	eBrem	0.065217
