E(MeV)	EventID	ParticleName	CreatorProcessName	Time(ns)
2.596	6605	proton	EventGenerator	30.337
2.8882	6667	proton	EventGenerator	29.913
2.549	6672	proton	EventGenerator	30.439
2.8988	6686	proton	EventGenerator	30.005
2.4326	6738	proton	EventGenerator	30.608
2.7037	6763	proton	EventGenerator	30.255
3.1648	6767	proton	EventGenerator	29.624
2.8765	6900	proton	EventGenerator	29.934
2.4207	6936	proton	EventGenerator	30.646
2.5901	6983	proton	EventGenerator	30.347
2.4487	6996	proton	EventGenerator	30.542
2.6389	7057	proton	EventGenerator	30.43
2.7732	7082	proton	EventGenerator	30.207
2.5777	7125	proton	EventGenerator	30.342
2.3503	7140	proton	EventGenerator	30.649
2.7959	7195	proton	EventGenerator	30.081
2.6321	7202	proton	EventGenerator	30.276
2.7285	7246	proton	EventGenerator	30.296
2.4838	7298	proton	EventGenerator	30.486
2.8146	7380	proton	EventGenerator	30.049
2.7403	7388	proton	EventGenerator	30.211
2.4719	7410	proton	EventGenerator	30.383
2.6634	7423	proton	EventGenerator	30.14
2.817	7443	proton	EventGenerator	30.094
2.9102	7464	proton	EventGenerator	29.953
2.4301	7499	proton	EventGenerator	30.711
2.8769	7553	proton	EventGenerator	29.984
2.9669	7676	proton	EventGenerator	30.009
2.894	7678	proton	EventGenerator	29.968
2.565	7725	proton	EventGenerator	30.423
2.6173	7795	proton	EventGenerator	30.218
2.3588	7825	proton	EventGenerator	30.662
2.9868	7851	proton	EventGenerator	29.84
2.7505	7886	proton	EventGenerator	30.186
2.6736	7911	proton	EventGenerator	30.253
2.8468	7916	proton	EventGenerator	29.966
2.6859	7957	proton	EventGenerator	30.075
3.0403	7970	proton	EventGenerator	29.76
2.7721	7978	proton	EventGenerator	30.165
2.655	7992	proton	EventGenerator	30.374
2.8388	8045	proton	EventGenerator	29.968
2.7903	8049	proton	EventGenerator	30.188
2.6299	8057	proton	EventGenerator	30.294
2.871	8070	proton	EventGenerator	29.956
2.6277	8107	proton	EventGenerator	30.242
2.8305	8174	proton	EventGenerator	30.022
2.6887	8209	proton	EventGenerator	30.294
2.4679	8298	proton	EventGenerator	30.552
2.7574	8328	proton	EventGenerator	30.195
2.8792	8687	proton	EventGenerator	29.987
2.7281	8699	proton	EventGenerator	30.235
2.8034	8730	proton	EventGenerator	30.034
2.8055	8764	proton	EventGenerator	30.096
2.3064	8787	proton	EventGenerator	30.791
2.8034	8842	proton	EventGenerator	30.078
2.6084	8856	proton	EventGenerator	30.459
2.5365	8911	proton	EventGenerator	30.48
2.4399	8942	proton	EventGenerator	30.611
2.7347	9009	proton	EventGenerator	30.176
2.446	9057	proton	EventGenerator	30.57
2.7148	9063	proton	EventGenerator	30.205
2.8808	9159	proton	EventGenerator	29.941
2.9236	9188	proton	EventGenerator	29.998
2.65	9392	proton	EventGenerator	30.273
2.5873	9432	proton	EventGenerator	30.457
2.5991	9442	proton	EventGenerator	30.362
2.8861	9455	proton	EventGenerator	29.971
2.6479	9466	proton	EventGenerator	30.241
2.6551	9485	proton	EventGenerator	30.282
2.4097	9539	proton	EventGenerator	30.65
2.9938	9670	proton	EventGenerator	29.738
2.6022	9671	proton	EventGenerator	30.278
2.802	9710	proton	EventGenerator	30.054
2.8187	9765	proton	EventGenerator	29.969
2.6663	9810	proton	EventGenerator	30.125
2.9153	9899	proton	EventGenerator	29.886
2.4425	9918	proton	EventGenerator	30.434
2.7973	10013	proton	EventGenerator	30.079
2.8671	10041	proton	EventGenerator	29.908
2.9535	10073	proton	EventGenerator	29.964
2.6273	10134	proton	EventGenerator	30.372
3.0015	10164	proton	EventGenerator	29.773
2.8958	10217	proton	EventGenerator	30.016
2.7108	10341	proton	EventGenerator	30.122
2.732	10497	proton	EventGenerator	30.132
2.5475	10520	proton	EventGenerator	30.409
2.5691	10528	proton	EventGenerator	30.389
2.6818	10705	proton	EventGenerator	30.252
2.4619	10736	proton	EventGenerator	30.477
2.818	11077	proton	EventGenerator	30.091
2.8954	11105	proton	EventGenerator	29.829
2.7781	11133	proton	EventGenerator	30.104
2.7761	11198	proton	EventGenerator	30.13
2.879	11323	proton	EventGenerator	30.042
2.3847	11363	proton	EventGenerator	30.507
2.877	11380	proton	EventGenerator	30.014
2.9248	11420	proton	EventGenerator	29.937
2.9271	11429	proton	EventGenerator	30.031
2.2885	11451	proton	EventGenerator	30.684
2.4115	11525	proton	EventGenerator	30.556
2.6969	11581	proton	EventGenerator	30.275
2.7491	11596	proton	EventGenerator	30.129
2.6103	11664	proton	EventGenerator	30.349
2.4183	11686	proton	EventGenerator	30.596
2.8937	11712	proton	EventGenerator	29.954
2.5433	11796	proton	EventGenerator	30.337
2.6238	11818	proton	EventGenerator	30.377
2.6746	11865	proton	EventGenerator	30.421
2.2063	11881	proton	EventGenerator	31.019
3.0115	11896	proton	EventGenerator	29.864
2.6797	11921	proton	EventGenerator	30.217
2.8004	11922	proton	EventGenerator	30.096
2.8373	11940	proton	EventGenerator	29.951
2.6723	11969	proton	EventGenerator	30.197
3.126	12113	proton	EventGenerator	29.623
2.7395	12163	proton	EventGenerator	30.26
2.6775	12241	proton	EventGenerator	30.226
2.4409	12387	proton	EventGenerator	30.646
2.8639	12402	proton	EventGenerator	29.963
2.8959	12442	proton	EventGenerator	29.923
2.8006	12471	proton	EventGenerator	29.931
2.719	12493	proton	EventGenerator	30.136
2.3233	12509	proton	EventGenerator	30.686
2.9483	12514	proton	EventGenerator	29.932
2.7057	12522	proton	EventGenerator	30.149
2.8919	12540	proton	EventGenerator	29.959
2.1287	12624	proton	EventGenerator	31.044
2.4462	12648	proton	EventGenerator	30.489
2.6565	12655	proton	EventGenerator	30.253
2.7841	12663	proton	EventGenerator	30.061
3.1365	12690	proton	EventGenerator	29.613
2.5855	12755	proton	EventGenerator	30.369
2.3185	12791	proton	EventGenerator	30.654
3.1243	12814	proton	EventGenerator	29.729
2.4456	12825	proton	EventGenerator	30.403
2.4114	12860	proton	EventGenerator	30.63
2.7092	12864	proton	EventGenerator	30.161
2.6718	12869	proton	EventGenerator	30.311
2.4214	12933	proton	EventGenerator	30.471
2.8726	12955	proton	EventGenerator	29.883
2.5196	13050	proton	EventGenerator	30.457
2.8069	13067	proton	EventGenerator	30.165
2.4369	13088	proton	EventGenerator	30.571
2.565	13160	proton	EventGenerator	30.371
2.8813	13299	proton	EventGenerator	29.982
2.4873	13320	proton	EventGenerator	30.495
2.7768	13341	proton	EventGenerator	30.006
2.9452	13348	proton	EventGenerator	29.897
2.641	13364	proton	EventGenerator	30.288
2.3184	13574	proton	EventGenerator	30.698
2.9099	13583	proton	EventGenerator	29.954
2.9697	13620	proton	EventGenerator	29.913
2.7116	13704	proton	EventGenerator	30.14
2.8926	13746	proton	EventGenerator	30.115
2.6876	13862	proton	EventGenerator	30.184
2.7819	13920	proton	EventGenerator	30.067
2.6904	13934	proton	EventGenerator	30.207
2.7301	13961	proton	EventGenerator	30.177
2.4116	14047	proton	EventGenerator	30.733
2.8943	14145	proton	EventGenerator	30.012
2.6866	14196	proton	EventGenerator	30.295
2.7393	14299	proton	EventGenerator	30.087
3.092	14374	proton	EventGenerator	29.84
2.6174	14439	proton	EventGenerator	30.387
2.3502	14475	proton	EventGenerator	30.694
2.8244	14512	proton	EventGenerator	30.032
2.8924	14531	proton	EventGenerator	29.879
3.1501	14572	proton	EventGenerator	29.758
2.6419	14648	proton	EventGenerator	30.383
2.5697	14751	proton	EventGenerator	30.419
2.5119	14774	proton	EventGenerator	30.447
2.798	14827	proton	EventGenerator	30.106
2.3043	14833	proton	EventGenerator	30.738
2.94	14881	proton	EventGenerator	29.883
2.5403	14961	proton	EventGenerator	30.315
2.6212	15048	proton	EventGenerator	30.375
2.6835	15053	proton	EventGenerator	30.209
2.861	15056	proton	EventGenerator	29.979
2.4468	15098	proton	EventGenerator	30.593
2.6346	15203	proton	EventGenerator	30.243
