E(MeV)	EventID	ParticleName	CreatorProcessName	Time(ns)
6.1687	6539	proton	EventGenerator	17.875
6.1772	6549	proton	EventGenerator	17.866
5.9575	6553	proton	EventGenerator	18.004
5.9443	6577	proton	EventGenerator	18.022
6.153	6615	proton	EventGenerator	17.914
6.0559	6644	proton	EventGenerator	17.954
5.9811	6645	proton	EventGenerator	17.99
5.8463	6650	proton	EventGenerator	18.044
6.1158	6655	proton	EventGenerator	17.918
5.7997	6677	proton	EventGenerator	18.056
5.9685	6685	proton	EventGenerator	18.012
6.0339	6702	proton	EventGenerator	17.971
6.0854	6723	proton	EventGenerator	17.944
5.826	6742	proton	EventGenerator	18.093
5.8419	6743	proton	EventGenerator	18.123
5.9324	6752	proton	EventGenerator	18.023
6.0387	6759	proton	EventGenerator	17.992
5.9654	6793	proton	EventGenerator	18.031
6.0101	6823	proton	EventGenerator	17.941
5.9265	6824	proton	EventGenerator	18.054
5.8899	6839	proton	EventGenerator	18.097
6.078	6895	proton	EventGenerator	17.965
6.2024	6902	proton	EventGenerator	17.879
5.8145	6911	proton	EventGenerator	18.059
5.8648	6925	proton	EventGenerator	18.028
5.8439	6935	proton	EventGenerator	18.116
5.8164	6936	proton	EventGenerator	18.074
5.8391	6963	proton	EventGenerator	18.077
5.9652	6965	proton	EventGenerator	18
5.8047	6991	proton	EventGenerator	18.132
5.693	6998	proton	EventGenerator	18.161
5.9624	6999	proton	EventGenerator	18.051
5.8581	7016	proton	EventGenerator	18.028
5.8783	7023	proton	EventGenerator	18.045
5.9826	7085	proton	EventGenerator	17.983
6.2572	7110	proton	EventGenerator	17.829
6.0024	7112	proton	EventGenerator	17.981
5.8695	7115	proton	EventGenerator	18.041
6.0667	7128	proton	EventGenerator	17.928
5.8096	7135	proton	EventGenerator	18.118
5.9747	7149	proton	EventGenerator	17.999
5.8738	7155	proton	EventGenerator	18.071
5.7282	7160	proton	EventGenerator	18.17
5.9021	7163	proton	EventGenerator	18.015
6.0654	7166	proton	EventGenerator	17.942
5.9493	7211	proton	EventGenerator	17.989
6.1958	7235	proton	EventGenerator	17.856
6.0462	7237	proton	EventGenerator	17.974
6.0569	7271	proton	EventGenerator	17.978
5.8443	7272	proton	EventGenerator	18.087
5.9653	7276	proton	EventGenerator	18.004
6.0395	7287	proton	EventGenerator	17.956
